0.057778	6.92276	0.057778	6.804046	0.057778	7.257843	0.057778	6.765136	0.057778	8.333648
0.058667	6.922059	0.058667	6.803406	0.058667	7.258087	0.058667	6.763581	0.058667	8.332459
0.059556	6.921478	0.059556	6.80304	0.059556	7.258636	0.059556	6.762573	0.059556	8.332184
0.060444	6.92099	0.060444	6.802703	0.060444	7.259033	0.060444	6.761352	0.060444	8.331481
0.061333	6.920685	0.061333	6.802551	0.061333	7.259521	0.061333	6.760589	0.061333	8.330933
0.062222	6.920471	0.062222	6.802521	0.062222	7.259522	0.062222	6.760041	0.062222	8.330536
0.063111	6.92038	0.063111	6.802582	0.063111	7.259704	0.063111	6.759308	0.063111	8.330475
0.064	6.920379	0.064	6.802948	0.064	7.259643	0.064	6.758636	0.064	8.330383
0.064889	6.920501	0.064889	6.803802	0.064889	7.259399	0.064889	6.758209	0.064889	8.330505
0.065778	6.920746	0.065778	6.804657	0.065778	7.258881	0.065778	6.757843	0.065778	8.330292
0.066667	6.920379	0.066667	6.80484	0.066667	7.258484	0.066667	6.75769	0.066667	8.329895
0.067556	6.920197	0.067556	6.804962	0.067556	7.258087	0.067556	6.75766	0.067556	8.329803
0.068444	6.92041	0.068444	6.805786	0.068444	7.25769	0.068444	6.758087	0.068444	8.329834
0.069333	6.92096	0.069333	6.806946	0.069333	7.257843	0.069333	6.758667	0.069333	8.329743
0.070222	6.921173	0.070222	6.808228	0.070222	7.258331	0.070222	6.759583	0.070222	8.329865
0.071111	6.920868	0.071111	6.808991	0.071111	7.258575	0.071111	6.759796	0.071111	8.329224
0.072	6.920227	0.072	6.810211	0.072	7.258423	0.072	6.759644	0.072	8.328674
0.072889	6.919556	0.072889	6.811738	0.072889	7.258667	0.072889	6.759827	0.072889	8.328064
0.073778	6.919281	0.073778	6.813568	0.073778	7.258911	0.073778	6.760467	0.073778	8.327667
0.074667	6.919281	0.074667	6.815064	0.074667	7.259064	0.074667	6.760834	0.074667	8.327301
0.075556	6.91922	0.075556	6.816864	0.075556	7.259033	0.075556	6.760986	0.075556	8.326996
0.076444	6.918854	0.076444	6.819458	0.076444	7.258697	0.076444	6.761749	0.076444	8.327057
0.077333	6.918823	0.077333	6.822204	0.077333	7.258271	0.077333	6.762268	0.077333	8.327454
0.078222	6.918702	0.078222	6.824799	0.078222	7.257996	0.078222	6.762635	0.078222	8.327607
0.079111	6.918335	0.079111	6.827667	0.079111	7.257904	0.079111	6.763031	0.079111	8.327576
0.08	6.918091	0.08	6.830261	0.08	7.257263	0.08	6.763367	0.08	8.327728
0.080889	6.917755	0.080889	6.832764	0.080889	7.256653	0.080889	6.763641	0.080889	8.32785
0.081778	6.917328	0.081778	6.835114	0.081778	7.256714	0.081778	6.763825	0.081778	8.327607
0.082667	6.91742	0.082667	6.837586	0.082667	7.257202	0.082667	6.764465	0.082667	8.327545
0.083556	6.91803	0.083556	6.839997	0.083556	7.257568	0.083556	6.765503	0.083556	8.327576
0.084444	6.918304	0.084444	6.842224	0.084444	7.256958	0.084444	6.766571	0.084444	8.327209
0.085333	6.918274	0.085333	6.844177	0.085333	7.256256	0.085333	6.767303	0.085333	8.326721
0.086222	6.918243	0.086222	6.846252	0.086222	7.255889	0.086222	6.768127	0.086222	8.326477
0.087111	6.918091	0.087111	6.848084	0.087111	7.256531	0.087111	6.769135	0.087111	8.326264
0.088	6.918304	0.088	6.849731	0.088	7.256744	0.088	6.770172	0.088	8.325989
0.088889	6.918579	0.088889	6.851227	0.088889	7.2565	0.088889	6.771668	0.088889	8.325684
0.089778	6.918488	0.089778	6.852295	0.089778	7.255401	0.089778	6.772949	0.089778	8.325165
0.090667	6.918152	0.090667	6.853027	0.090667	7.254242	0.090667	6.774078	0.090667	8.324737
0.091556	6.917877	0.091556	6.85379	0.091556	7.253296	0.091556	6.774627	0.091556	8.324188
0.092444	6.917938	0.092444	6.854156	0.092444	7.252624	0.092444	6.775421	0.092444	8.324005
0.093333	6.917816	0.093333	6.854339	0.093333	7.251526	0.093333	6.776916	0.093333	8.324158
0.094222	6.917847	0.094222	6.854584	0.094222	7.250855	0.094222	6.779328	0.094222	8.324738
0.095111	6.917938	0.095111	6.854675	0.095111	7.250946	0.095111	6.78125	0.095111	8.325165
0.096	6.917755	0.096	6.854523	0.096	7.251251	0.096	6.783081	0.096	8.325776
0.096889	6.917511	0.096889	6.853821	0.096889	7.25058	0.096889	6.784942	0.096889	8.325866
0.097778	6.917786	0.097778	6.853669	0.097778	7.250122	0.097778	6.787262	0.097778	8.326355
0.098667	6.917572	0.098667	6.852936	0.098667	7.250091	0.098667	6.789581	0.098667	8.326324
0.099556	6.917664	0.099556	6.852417	0.099556	7.250366	0.099556	6.792389	0.099556	8.326294
0.100444	6.917359	0.100444	6.851532	0.100444	7.250366	0.100444	6.795136	0.100444	8.326294
0.101333	6.917175	0.101333	6.8508	0.101333	7.25003	0.101333	6.797699	0.101333	8.326264
0.102222	6.916534	0.102222	6.849548	0.102222	7.24942	0.102222	6.79956	0.102222	8.325714
0.103111	6.916016	0.103111	6.848175	0.103111	7.248749	0.103111	6.801575	0.103111	8.325592
0.104	6.91571	0.104	6.846619	0.104	7.248291	0.104	6.803894	0.104	8.325653
0.104889	6.915893	0.104889	6.84552	0.104889	7.247986	0.104889	6.806702	0.104889	8.326416
0.105778	6.915893	0.105778	6.844299	0.105778	7.248046	0.105778	6.809143	0.105778	8.326904
0.106667	6.915191	0.106667	6.842773	0.106667	7.247924	0.106667	6.811096	0.106667	8.326873
0.107556	6.914429	0.107556	6.840943	0.107556	7.247803	0.107556	6.812867	0.107556	8.326722
0.108444	6.914184	0.108444	6.839599	0.108444	7.246674	0.108444	6.81485	0.108444	8.327118
0.109333	6.914123	0.109333	6.838379	0.109333	7.245819	0.109333	6.817078	0.109333	8.327606
0.110222	6.914337	0.110222	6.837188	0.110222	7.244355	0.110222	6.818939	0.110222	8.32785
0.111111	6.914123	0.111111	6.835785	0.111111	7.242462	0.111111	6.820221	0.111111	8.328399
0.112	6.913421	0.112	6.834594	0.112	7.239349	0.112	6.821075	0.112	8.32901
0.112889	6.912963	0.112889	6.833374	0.112889	7.237214	0.112889	6.82257	0.112889	8.330078
0.113778	6.912963	0.113778	6.832275	0.113778	7.234741	0.113778	6.823852	0.113778	8.331604
0.114667	6.912902	0.114667	6.831298	0.114667	7.232819	0.114667	6.825042	0.114667	8.333129
0.115556	6.912384	0.115556	6.829895	0.115556	7.230652	0.115556	6.825867	0.115556	8.334168
0.116444	6.911682	0.116444	6.828277	0.116444	7.229035	0.116444	6.826782	0.116444	8.335082
0.117333	6.911224	0.117333	6.827484	0.117333	7.227234	0.117333	6.827514	0.117333	8.336456
0.118222	6.910766	0.118222	6.826233	0.118222	7.226197	0.118222	6.827942	0.118222	8.337616
0.119111	6.910309	0.119111	6.825134	0.119111	7.225555	0.119111	6.828339	0.119111	8.338623
0.12	6.90976	0.12	6.824402	0.12	7.224121	0.12	6.828675	0.12	8.339386
0.120889	6.909302	0.120889	6.823669	0.120889	7.221985	0.120889	6.828674	0.120889	8.340393
0.121778	6.90915	0.121778	6.82312	0.121778	7.220154	0.121778	6.828583	0.121778	8.341523
0.122667	6.908935	0.122667	6.822327	0.122667	7.218628	0.122667	6.828552	0.122667	8.342773
0.123556	6.908905	0.123556	6.82132	0.123556	7.21634	0.123556	6.828766	0.123556	8.344238
0.124444	6.908692	0.124444	6.820404	0.124444	7.214203	0.124444	6.828858	0.124444	8.345825
0.125333	6.908477	0.125333	6.820251	0.125333	7.212402	0.125333	6.829223	0.125333	8.347595
0.126222	6.907745	0.126222	6.820221	0.126222	7.210358	0.126222	6.829162	0.126222	8.349334
0.127111	6.907165	0.127111	6.82016	0.127111	7.208344	0.127111	6.828918	0.127111	8.350616
0.128	6.906647	0.128	6.819977	0.128	7.206116	0.128	6.828339	0.128	8.351349
0.128889	6.906189	0.128889	6.820251	0.128889	7.204132	0.128889	6.827942	0.128889	8.351898
0.129778	6.905487	0.129778	6.820526	0.129778	7.202026	0.129778	6.827362	0.129778	8.352386
0.130667	6.904754	0.130667	6.821502	0.130667	7.199524	0.130667	6.827209	0.130667	8.353485
0.131556	6.904113	0.131556	6.822662	0.131556	7.196899	0.131556	6.827301	0.131556	8.354889
0.132444	6.903778	0.132444	6.824218	0.132444	7.19513	0.132444	6.827484	0.132444	8.356476
0.133333	6.903077	0.133333	6.825776	0.133333	7.193268	0.133333	6.827607	0.133333	8.357361
0.134222	6.902221	0.134222	6.828125	0.134222	7.191131	0.134222	6.827697	0.134222	8.358337
0.135111	6.901795	0.135111	6.830689	0.135111	7.189758	0.135111	6.827789	0.135111	8.359558
0.136	6.901398	0.136	6.833344	0.136	7.188019	0.136	6.827271	0.136	8.360413
0.136889	6.900757	0.136889	6.836426	0.136889	7.185333	0.136889	6.826843	0.136889	8.360931
0.137778	6.899842	0.137778	6.839936	0.137778	7.182343	0.137778	6.826294	0.137778	8.361451
0.138667	6.89801	0.138667	6.843628	0.138667	7.179443	0.138667	6.825958	0.138667	8.362396
0.139556	6.894958	0.139556	6.847717	0.139556	7.176239	0.139556	6.825653	0.139556	8.363433
0.140444	6.891724	0.140444	6.852204	0.140444	7.173188	0.140444	6.825104	0.140444	8.364319
0.141333	6.889191	0.141333	6.856842	0.141333	7.170349	0.141333	6.824219	0.141333	8.364563
0.142222	6.887176	0.142222	6.861389	0.142222	7.167389	0.142222	6.823394	0.142222	8.364563
0.143111	6.884918	0.143111	6.865356	0.143111	7.163574	0.143111	6.822296	0.143111	8.363861
0.144	6.8833	0.144	6.86972	0.144	7.159179	0.144	6.821594	0.144	8.363525
0.144889	6.882355	0.144889	6.874634	0.144889	7.15448	0.144889	6.821136	0.144889	8.363281
0.145778	6.881562	0.145778	6.880005	0.145778	7.149872	0.145778	6.820313	0.145778	8.363007
0.146667	6.880829	0.146667	6.885254	0.146667	7.145599	0.146667	6.819061	0.146667	8.362793
0.147556	6.879181	0.147556	6.890594	0.147556	7.14038	0.147556	6.81784	0.147556	8.362732
0.148444	6.877533	0.148444	6.895325	0.148444	7.134461	0.148444	6.81659	0.148444	8.362397
0.149333	6.876251	0.149333	6.899689	0.149333	7.128692	0.149333	6.815125	0.149333	8.362427
0.150222	6.875335	0.150222	6.904266	0.150222	7.122833	0.150222	6.813751	0.150222	8.36203
0.151111	6.874542	0.151111	6.908997	0.151111	7.116363	0.151111	6.812164	0.151111	8.361633
0.152	6.873748	0.152	6.913513	0.152	7.109436	0.152	6.810394	0.152	8.361602
0.152889	6.87268	0.152889	6.917663	0.152889	7.102173	0.152889	6.807922	0.152889	8.361267
0.153778	6.871582	0.153778	6.921387	0.153778	7.09433	0.153778	6.804871	0.153778	8.360505
0.154667	6.870758	0.154667	6.924957	0.154667	7.086792	0.154667	6.802582	0.154667	8.359924
0.155556	6.869995	0.155556	6.928162	0.155556	7.080322	0.155556	6.800629	0.155556	8.359833
0.156444	6.868835	0.156444	6.931091	0.156444	7.074097	0.156444	6.798156	0.156444	8.359588
0.157333	6.86795	0.157333	6.934143	0.157333	7.067566	0.157333	6.795166	0.157333	8.359802
0.158222	6.867614	0.158222	6.93753	0.158222	7.061066	0.158222	6.792206	0.158222	8.359924
0.159111	6.867126	0.159111	6.940887	0.159111	7.054382	0.159111	6.78952	0.159111	8.359649
0.16	6.865936	0.16	6.943695	0.16	7.047882	0.16	6.786651	0.16	8.358886
0.160889	6.864776	0.160889	6.946045	0.160889	7.042115	0.160889	6.78363	0.160889	8.35794
0.161778	6.863861	0.161778	6.947693	0.161778	7.037506	0.161778	6.779968	0.161778	8.356842
0.162667	6.863129	0.162667	6.949341	0.162667	7.033875	0.162667	6.776612	0.162667	8.356598
0.163556	6.862488	0.163556	6.950745	0.163556	7.031036	0.163556	6.773285	0.163556	8.356262
0.164444	6.861603	0.164444	6.951843	0.164444	7.029023	0.164444	6.770203	0.164444	8.355469
0.165333	6.860626	0.165333	6.952636	0.165333	7.027435	0.165333	6.766876	0.165333	8.354644
0.166222	6.859742	0.166222	6.953492	0.166222	7.026459	0.166222	6.763611	0.166222	8.354126
0.167111	6.859406	0.167111	6.954224	0.167111	7.026673	0.167111	6.760376	0.167111	8.353577
0.168	6.85846	0.168	6.954559	0.168	7.027375	0.168	6.757416	0.168	8.352387
0.168889	6.8573	0.168889	6.954773	0.168889	7.028687	0.168889	6.754395	0.168889	8.351136
0.169778	6.856415	0.169778	6.95523	0.169778	7.03009	0.169778	6.751831	0.169778	8.35025
0.170667	6.855896	0.170667	6.955993	0.170667	7.031738	0.170667	6.749359	0.170667	8.349639
0.171556	6.855316	0.171556	6.956848	0.171556	7.033997	0.171556	6.747314	0.171556	8.348938
0.172444	6.854462	0.172444	6.956726	0.172444	7.036927	0.172444	6.744507	0.172444	8.347839
0.173333	6.853638	0.173333	6.956055	0.173333	7.040253	0.173333	6.741882	0.173333	8.346375
0.174222	6.852417	0.174222	6.955323	0.174222	7.043854	0.174222	6.739228	0.174222	8.344422
0.175111	6.85141	0.175111	6.955322	0.175111	7.047485	0.175111	6.737427	0.175111	8.34317
0.176	6.850708	0.176	6.955261	0.176	7.051696	0.176	6.736053	0.176	8.342224
0.176889	6.850464	0.176889	6.955383	0.176889	7.055878	0.176889	6.73526	0.176889	8.341461
0.177778	6.849976	0.177778	6.955414	0.177778	7.059448	0.177778	6.734284	0.177778	8.340668
0.178667	6.848816	0.178667	6.955139	0.178667	7.062714	0.178667	6.732605	0.178667	8.339508
0.179556	6.847412	0.179556	6.954712	0.179556	7.06662	0.179556	6.731353	0.179556	8.338257
0.180444	6.846191	0.180444	6.954407	0.180444	7.070953	0.180444	6.730407	0.180444	8.337341
0.181333	6.845154	0.181333	6.954315	0.181333	7.075195	0.181333	6.730011	0.181333	8.335907
0.182222	6.844147	0.182222	6.953857	0.182222	7.078765	0.182222	6.72937	0.182222	8.33374
0.183111	6.842956	0.183111	6.953277	0.183111	7.081757	0.183111	6.728515	0.183111	8.332001
0.184	6.842194	0.184	6.953217	0.184	7.08429	0.184	6.727692	0.184	8.330902
0.184889	6.841613	0.184889	6.953399	0.184889	7.087067	0.184889	6.7276	0.184889	8.330291
0.185778	6.841125	0.185778	6.953369	0.185778	7.090515	0.185778	6.727203	0.185778	8.329407
0.186667	6.840638	0.186667	6.953064	0.186667	7.093811	0.186667	6.726685	0.186667	8.328278
0.187556	6.840027	0.187556	6.952331	0.187556	7.096863	0.187556	6.726013	0.187556	8.326813
0.188444	6.838959	0.188444	6.951874	0.188444	7.098999	0.188444	6.725312	0.188444	8.325684
0.189333	6.838196	0.189333	6.951751	0.189333	7.101166	0.189333	6.724853	0.189333	8.324737
0.190222	6.837952	0.190222	6.951935	0.190222	7.102905	0.190222	6.724762	0.190222	8.324127
0.191111	6.837311	0.191111	6.95166	0.191111	7.104522	0.191111	6.724396	0.191111	8.32309
0.192	6.835968	0.192	6.950837	0.192	7.105773	0.192	6.723298	0.192	8.321564
0.192889	6.835175	0.192889	6.950165	0.192889	7.107544	0.192889	6.722107	0.192889	8.32016
0.193778	6.834594	0.193778	6.949951	0.193778	7.109955	0.193778	6.721435	0.193778	8.318939
0.194667	6.833588	0.194667	6.94928	0.194667	7.111389	0.194667	6.720581	0.194667	8.317414
0.195556	6.832703	0.195556	6.948181	0.195556	7.111634	0.195556	6.719849	0.195556	8.315979
0.196444	6.831909	0.196444	6.947296	0.196444	7.111908	0.196444	6.719147	0.196444	8.314514
0.197333	6.831482	0.197333	6.947174	0.197333	7.112701	0.197333	6.718872	0.197333	8.313415
0.198222	6.831025	0.198222	6.947022	0.198222	7.114014	0.198222	6.718354	0.198222	8.312378
0.199111	6.830536	0.199111	6.946869	0.199111	7.114532	0.199111	6.717834	0.199111	8.311554
0.2	6.830109	0.2	6.946503	0.2	7.114349	0.2	6.717468	0.2	8.310578
0.200889	6.829102	0.200889	6.946015	0.200889	7.113617	0.200889	6.716706	0.200889	8.309266
0.201778	6.828339	0.201778	6.945191	0.201778	7.113495	0.201778	6.715943	0.201778	8.307617
0.202667	6.827851	0.202667	6.944733	0.202667	7.113831	0.202667	6.715271	0.202667	8.306488
0.203556	6.827454	0.203556	6.944427	0.203556	7.11438	0.203556	6.714538	0.203556	8.305572
0.204444	6.826996	0.204444	6.944305	0.204444	7.114532	0.204444	6.713898	0.204444	8.304382
0.205333	6.826629	0.205333	6.943908	0.205333	7.113923	0.205333	6.713409	0.205333	8.303283
0.206222	6.826264	0.206222	6.943176	0.206222	7.112884	0.206222	6.71286	0.206222	8.302094
0.207111	6.825531	0.207111	6.942535	0.207111	7.112976	0.207111	6.712005	0.207111	8.301086
0.208	6.825225	0.208	6.942413	0.208	7.113861	0.208	6.711151	0.208	8.299743
0.208889	6.824585	0.208889	6.942108	0.208889	7.114105	0.208889	6.710083	0.208889	8.298431
0.209778	6.824158	0.209778	6.941467	0.209778	7.113677	0.209778	6.709106	0.209778	8.296997
0.210667	6.823974	0.210667	6.941162	0.210667	7.112976	0.210667	6.708404	0.210667	8.296387
0.211556	6.823761	0.211556	6.940826	0.211556	7.11203	0.211556	6.707825	0.211556	8.29602
0.212444	6.82309	0.212444	6.940155	0.212444	7.111633	0.212444	6.70755	0.212444	8.29538
0.213333	6.822448	0.213333	6.939361	0.213333	7.11084	0.213333	6.706756	0.213333	8.294006
0.214222	6.822265	0.214222	6.939239	0.214222	7.109619	0.214222	6.705841	0.214222	8.293029
0.215111	6.821991	0.215111	6.939087	0.215111	7.108642	0.215111	6.704742	0.215111	8.291961
0.216	6.821563	0.216	6.938659	0.216	7.108124	0.216	6.703857	0.216	8.290802
0.216889	6.821564	0.216889	6.938446	0.216889	7.107392	0.216889	6.703064	0.216889	8.289826
0.217778	6.821289	0.217778	6.937835	0.217778	7.106293	0.217778	6.701843	0.217778	8.288727
0.218667	6.820678	0.218667	6.937133	0.218667	7.105835	0.218667	6.700592	0.218667	8.287231
0.219556	6.819916	0.219556	6.936401	0.219556	7.105407	0.219556	6.699249	0.219556	8.285705
0.220444	6.819153	0.220444	6.936035	0.220444	7.104828	0.220444	6.697906	0.220444	8.284759
0.221333	6.819519	0.221333	6.935882	0.221333	7.103607	0.221333	6.696899	0.221333	8.284271
0.222222	6.819397	0.222222	6.934936	0.222222	7.102722	0.222222	6.695709	0.222222	8.282898
0.223111	6.818878	0.223111	6.93393	0.223111	7.102325	0.223111	6.694672	0.223111	8.280945
0.224	6.818604	0.224	6.933686	0.224	7.102264	0.224	6.693573	0.224	8.27945
0.224889	6.818634	0.224889	6.933746	0.224889	7.101715	0.224889	6.692413	0.224889	8.278412
0.225778	6.818787	0.225778	6.933869	0.225778	7.101044	0.225778	6.691406	0.225778	8.278137
0.226667	6.81842	0.226667	6.933044	0.226667	7.100311	0.226667	6.690094	0.226667	8.27771
0.227556	6.817962	0.227556	6.932312	0.227556	7.099518	0.227556	6.689178	0.227556	8.276947
0.228444	6.8172	0.228444	6.931244	0.228444	7.098969	0.228444	6.68811	0.228444	8.275482
0.229333	6.816864	0.229333	6.930664	0.229333	7.098755	0.229333	6.687194	0.229333	8.274292
0.230222	6.816681	0.230222	6.93039	0.230222	7.098267	0.230222	6.686493	0.230222	8.273346
0.231111	6.816223	0.231111	6.930114	0.231111	7.096955	0.231111	6.68573	0.231111	8.272155
0.232	6.815644	0.232	6.929688	0.232	7.09607	0.232	6.684784	0.232	8.270813
0.232889	6.815796	0.232889	6.929504	0.232889	7.095459	0.232889	6.684204	0.232889	8.269867
0.233778	6.81607	0.233778	6.929077	0.233778	7.094391	0.233778	6.683319	0.233778	8.268738
0.234667	6.815705	0.234667	6.928498	0.234667	7.093781	0.234667	6.682038	0.234667	8.267579
0.235556	6.815064	0.235556	6.927765	0.235556	7.093536	0.235556	6.680481	0.235556	8.266358
0.236444	6.814515	0.236444	6.926941	0.236444	7.093018	0.236444	6.679352	0.236444	8.265381
0.237333	6.813964	0.237333	6.926269	0.237333	7.091858	0.237333	6.678039	0.237333	8.264618
0.238222	6.81369	0.238222	6.925995	0.238222	7.091187	0.238222	6.676819	0.238222	8.264038
0.239111	6.813873	0.239111	6.925903	0.239111	7.090363	0.239111	6.675689	0.239111	8.263366
0.24	6.814147	0.24	6.92575	0.24	7.08957	0.24	6.674865	0.24	8.262817
0.240889	6.813873	0.240889	6.925628	0.240889	7.088684	0.240889	6.674224	0.240889	8.262176
0.241778	6.813232	0.241778	6.924896	0.241778	7.088073	0.241778	6.673126	0.241778	8.260498
0.242667	6.812957	0.242667	6.923706	0.242667	7.087372	0.242667	6.672271	0.242667	8.258941
0.243556	6.812958	0.243556	6.923187	0.243556	7.086395	0.243556	6.671875	0.243556	8.258209
0.244444	6.812713	0.244444	6.92279	0.244444	7.085693	0.244444	6.670501	0.244444	8.257446
0.245333	6.812591	0.245333	6.922668	0.245333	7.085205	0.245333	6.668976	0.245333	8.256378
0.246222	6.812255	0.246222	6.92218	0.246222	7.084869	0.246222	6.667602	0.246222	8.254852
0.247111	6.812378	0.247111	6.921906	0.247111	7.08426	0.247111	6.66687	0.247111	8.254303
0.248	6.812164	0.248	6.921386	0.248	7.083252	0.248	6.665954	0.248	8.25354
0.248889	6.812255	0.248889	6.921112	0.248889	7.082123	0.248889	6.665313	0.248889	8.253021
0.249778	6.812317	0.249778	6.920868	0.249778	7.081726	0.249778	6.664764	0.249778	8.252533
0.250667	6.812072	0.250667	6.920562	0.250667	7.081543	0.250667	6.663787	0.250667	8.251861
